Id	FunctionName	Annotation
hsa00190	Oxidative_phosphorylation	TCIRG1
hsa00190	Oxidative_phosphorylation	UQCR10
hsa00190	Oxidative_phosphorylation	UQCR11
hsa00190	Oxidative_phosphorylation	UQCRB
hsa00190	Oxidative_phosphorylation	UQCRC1
hsa00190	Oxidative_phosphorylation	UQCRC2
hsa00190	Oxidative_phosphorylation	UQCRFS1
hsa00190	Oxidative_phosphorylation	UQCRH
hsa00190	Oxidative_phosphorylation	UQCRQ
hsa00199	Cytochrome_P450	CYP11A1
hsa00199	Cytochrome_P450	CYP11B1
hsa00199	Cytochrome_P450	CYP11B2
hsa00199	Cytochrome_P450	CYP17A1
hsa00199	Cytochrome_P450	CYP19A1
hsa00199	Cytochrome_P450	CYP1A1
hsa00199	Cytochrome_P450	CYP1A2
hsa00199	Cytochrome_P450	CYP1B1
hsa00199	Cytochrome_P450	CYP20A1
hsa00199	Cytochrome_P450	CYP21A2
hsa00199	Cytochrome_P450	CYP24A1
hsa00199	Cytochrome_P450	CYP26A1
hsa00199	Cytochrome_P450	CYP26B1
hsa00199	Cytochrome_P450	CYP26C1
hsa00199	Cytochrome_P450	CYP27A1
hsa00199	Cytochrome_P450	CYP27B1
hsa00199	Cytochrome_P450	CYP27C1
hsa00199	Cytochrome_P450	CYP2A13
hsa00199	Cytochrome_P450	CYP2A6
hsa00199	Cytochrome_P450	CYP2A7
hsa00199	Cytochrome_P450	CYP2B6
hsa00199	Cytochrome_P450	CYP2C18
hsa00199	Cytochrome_P450	CYP2C19
hsa00199	Cytochrome_P450	CYP2C8
hsa00199	Cytochrome_P450	CYP2C9
hsa00199	Cytochrome_P450	CYP2D6
hsa00199	Cytochrome_P450	CYP2E1
hsa00199	Cytochrome_P450	CYP2F1
hsa00199	Cytochrome_P450	CYP2J2
hsa00199	Cytochrome_P450	CYP2R1
hsa00199	Cytochrome_P450	CYP2S1
hsa00199	Cytochrome_P450	CYP2U1
hsa00199	Cytochrome_P450	CYP2W1
hsa00199	Cytochrome_P450	CYP39A1
hsa00199	Cytochrome_P450	CYP3A4
hsa00199	Cytochrome_P450	CYP3A43
hsa00199	Cytochrome_P450	CYP3A5
hsa00199	Cytochrome_P450	CYP3A7
hsa00199	Cytochrome_P450	CYP46A1
hsa00199	Cytochrome_P450	CYP4A11
hsa00199	Cytochrome_P450	CYP4A22
hsa00199	Cytochrome_P450	CYP4B1
hsa00199	Cytochrome_P450	CYP4F11
hsa00199	Cytochrome_P450	CYP4F12
hsa00199	Cytochrome_P450	CYP4F2
hsa00199	Cytochrome_P450	CYP4F22
hsa00199	Cytochrome_P450	CYP4F3
hsa00199	Cytochrome_P450	CYP4V2
hsa00199	Cytochrome_P450	CYP4X1
hsa00199	Cytochrome_P450	CYP4Z1
hsa00199	Cytochrome_P450	CYP51A1
hsa00199	Cytochrome_P450	CYP7A1
hsa00199	Cytochrome_P450	CYP7B1
hsa00199	Cytochrome_P450	CYP8B1
hsa00199	Cytochrome_P450	PTGIS
hsa00199	Cytochrome_P450	TBXAS1
hsa00220	Arginine_biosynthesis	ACY1
hsa00220	Arginine_biosynthesis	ARG1
hsa00220	Arginine_biosynthesis	ARG2
hsa00220	Arginine_biosynthesis	ASL
hsa00220	Arginine_biosynthesis	ASS1
hsa00220	Arginine_biosynthesis	CPS1
hsa00220	Arginine_biosynthesis	GLS
hsa00220	Arginine_biosynthesis	GLS2
hsa00220	Arginine_biosynthesis	GLUD1
hsa00220	Arginine_biosynthesis	GLUL
hsa00220	Arginine_biosynthesis	GOT1
hsa00220	Arginine_biosynthesis	GOT2
hsa00220	Arginine_biosynthesis	GPT
hsa00220	Arginine_biosynthesis	GPT2
hsa00220	Arginine_biosynthesis	NAGS
hsa00220	Arginine_biosynthesis	NOS1
hsa00220	Arginine_biosynthesis	NOS2
hsa00220	Arginine_biosynthesis	NOS3
hsa00230	Purine_metabolism	ADA
hsa00230	Purine_metabolism	ADCY1
hsa00230	Purine_metabolism	ADCY10
hsa00230	Purine_metabolism	ADCY2
hsa00230	Purine_metabolism	ADCY3
hsa00230	Purine_metabolism	ADCY4
hsa00230	Purine_metabolism	ADCY5
hsa00230	Purine_metabolism	ADCY6
hsa00230	Purine_metabolism	ADCY7
hsa00230	Purine_metabolism	ADCY8
hsa00230	Purine_metabolism	ADCY9
hsa00230	Purine_metabolism	ADK
hsa00230	Purine_metabolism	ADPRM
hsa00230	Purine_metabolism	ADSL
hsa00230	Purine_metabolism	ADSS
hsa00230	Purine_metabolism	ADSSL1
hsa00230	Purine_metabolism	AK1
hsa00230	Purine_metabolism	AK2
hsa00230	Purine_metabolism	AK3
hsa00230	Purine_metabolism	AK4
hsa00230	Purine_metabolism	AK5
hsa00230	Purine_metabolism	AK7
hsa00230	Purine_metabolism	AK8
hsa00230	Purine_metabolism	AK9
hsa00230	Purine_metabolism	ALLC
hsa00230	Purine_metabolism	AMPD1
hsa00230	Purine_metabolism	AMPD2
hsa00230	Purine_metabolism	AMPD3
hsa00230	Purine_metabolism	APRT
hsa00230	Purine_metabolism	ATIC
hsa00230	Purine_metabolism	CANT1
hsa00230	Purine_metabolism	CECR1
hsa00230	Purine_metabolism	DCK
hsa00230	Purine_metabolism	DGUOK
hsa00230	Purine_metabolism	ENPP1
hsa00230	Purine_metabolism	ENPP3
hsa00230	Purine_metabolism	ENPP4
hsa00230	Purine_metabolism	ENTPD1
hsa00230	Purine_metabolism	ENTPD2
hsa00230	Purine_metabolism	ENTPD3
hsa00230	Purine_metabolism	ENTPD4
hsa00230	Purine_metabolism	ENTPD5
hsa00230	Purine_metabolism	ENTPD6
hsa00230	Purine_metabolism	ENTPD8
hsa00230	Purine_metabolism	FHIT
hsa00230	Purine_metabolism	GART
hsa00230	Purine_metabolism	GDA
hsa00230	Purine_metabolism	GMPR
hsa00230	Purine_metabolism	GMPR2
hsa00230	Purine_metabolism	GMPS
hsa00230	Purine_metabolism	GUCY1A2
hsa00230	Purine_metabolism	GUCY1A3
hsa00230	Purine_metabolism	GUCY1B3
hsa00230	Purine_metabolism	GUCY2C
hsa00230	Purine_metabolism	GUCY2D
hsa00230	Purine_metabolism	GUK1
hsa00230	Purine_metabolism	HDDC3
hsa00230	Purine_metabolism	IMPDH1
hsa00230	Purine_metabolism	IMPDH2
hsa00230	Purine_metabolism	ITPA
hsa00230	Purine_metabolism	NME1
hsa00230	Purine_metabolism	NME1-NME2
hsa00230	Purine_metabolism	NME3
hsa00230	Purine_metabolism	NME4
hsa00230	Purine_metabolism	NME6
hsa00230	Purine_metabolism	NME7
hsa00230	Purine_metabolism	NPR1
hsa00230	Purine_metabolism	NPR2
hsa00230	Purine_metabolism	NT5C
hsa00230	Purine_metabolism	NT5C1A
hsa00230	Purine_metabolism	NT5C1B
hsa00230	Purine_metabolism	NT5C2
hsa00230	Purine_metabolism	NT5C3A
hsa00230	Purine_metabolism	NT5C3B
hsa00230	Purine_metabolism	NT5E
hsa00230	Purine_metabolism	NT5M
hsa00230	Purine_metabolism	NTPCR
hsa00230	Purine_metabolism	NUDT16
hsa00230	Purine_metabolism	NUDT2
hsa00230	Purine_metabolism	NUDT5
hsa00230	Purine_metabolism	NUDT9
hsa00230	Purine_metabolism	PAICS
hsa00230	Purine_metabolism	PAPSS1
hsa00230	Purine_metabolism	PAPSS2
hsa00230	Purine_metabolism	PDE10A
hsa00230	Purine_metabolism	PDE11A
hsa00230	Purine_metabolism	PDE1A
hsa00230	Purine_metabolism	PDE1B
hsa00230	Purine_metabolism	PDE1C
hsa00230	Purine_metabolism	PDE2A
hsa00230	Purine_metabolism	PDE3A
hsa00230	Purine_metabolism	PDE3B
hsa00230	Purine_metabolism	PDE4A
hsa00230	Purine_metabolism	PDE4B
hsa00230	Purine_metabolism	PDE4C
hsa00230	Purine_metabolism	PDE4D
hsa00230	Purine_metabolism	PDE5A
hsa00230	Purine_metabolism	PDE6A
hsa00230	Purine_metabolism	PDE6B
hsa00230	Purine_metabolism	PDE6C
hsa00230	Purine_metabolism	PDE6D
hsa00230	Purine_metabolism	PDE6G
hsa00230	Purine_metabolism	PDE6H
hsa00230	Purine_metabolism	PDE7A
hsa00230	Purine_metabolism	PDE7B
hsa00230	Purine_metabolism	PDE8A
hsa00230	Purine_metabolism	PDE8B
hsa00230	Purine_metabolism	PDE9A
hsa00230	Purine_metabolism	PFAS
hsa00230	Purine_metabolism	PGM1
hsa00230	Purine_metabolism	PGM2
hsa00230	Purine_metabolism	PKLR
hsa00230	Purine_metabolism	PKM
hsa00230	Purine_metabolism	PNP
hsa00230	Purine_metabolism	PPAT
hsa00230	Purine_metabolism	PRPS1L1
hsa00230	Purine_metabolism	PRUNE
hsa00230	Purine_metabolism	RRM1
hsa00230	Purine_metabolism	RRM2
hsa00230	Purine_metabolism	RRM2B
hsa00230	Purine_metabolism	TAF9
hsa00230	Purine_metabolism	URAD
hsa00230	Purine_metabolism	XDH
hsa00232	Caffeine_metabolism	CYP1A2
hsa00232	Caffeine_metabolism	CYP2A6
hsa00232	Caffeine_metabolism	NAT1
hsa00232	Caffeine_metabolism	NAT2
hsa00232	Caffeine_metabolism	XDH
hsa00240	Pyrimidine_metabolism	AK9
hsa00240	Pyrimidine_metabolism	CAD
hsa00240	Pyrimidine_metabolism	CANT1
hsa00240	Pyrimidine_metabolism	CDA
hsa00240	Pyrimidine_metabolism	CMPK1
hsa00240	Pyrimidine_metabolism	CMPK2
hsa00240	Pyrimidine_metabolism	CTPS1
hsa00240	Pyrimidine_metabolism	DCK
hsa00240	Pyrimidine_metabolism	DCTD
hsa00240	Pyrimidine_metabolism	DCTPP1
hsa00240	Pyrimidine_metabolism	DHODH
hsa00240	Pyrimidine_metabolism	DPYD
hsa00240	Pyrimidine_metabolism	DPYS
hsa00240	Pyrimidine_metabolism	DTYMK
hsa00240	Pyrimidine_metabolism	DUT
hsa00240	Pyrimidine_metabolism	ENPP1
hsa00240	Pyrimidine_metabolism	ENPP3
hsa00240	Pyrimidine_metabolism	ENTPD1
hsa00240	Pyrimidine_metabolism	ENTPD3
hsa00240	Pyrimidine_metabolism	ENTPD4
hsa00240	Pyrimidine_metabolism	ENTPD5
hsa00240	Pyrimidine_metabolism	ENTPD6
hsa00240	Pyrimidine_metabolism	ENTPD8
hsa00240	Pyrimidine_metabolism	NME1
hsa00240	Pyrimidine_metabolism	NME1-NME2
hsa00240	Pyrimidine_metabolism	NME3
hsa00240	Pyrimidine_metabolism	NME4
hsa00240	Pyrimidine_metabolism	NME6
hsa00240	Pyrimidine_metabolism	NME7
hsa00240	Pyrimidine_metabolism	NT5C
hsa00240	Pyrimidine_metabolism	NT5C1A
hsa00240	Pyrimidine_metabolism	NT5C1B
hsa00240	Pyrimidine_metabolism	NT5C2
hsa00240	Pyrimidine_metabolism	NT5C3A
hsa00240	Pyrimidine_metabolism	NT5C3B
hsa00240	Pyrimidine_metabolism	NT5E
hsa00240	Pyrimidine_metabolism	NT5M
hsa00240	Pyrimidine_metabolism	NUDT2
hsa00240	Pyrimidine_metabolism	PNP
hsa00240	Pyrimidine_metabolism	RRM1
hsa00240	Pyrimidine_metabolism	RRM2
hsa00240	Pyrimidine_metabolism	RRM2B
hsa00240	Pyrimidine_metabolism	TK1
hsa00240	Pyrimidine_metabolism	TK2
hsa00240	Pyrimidine_metabolism	TYMP
hsa00240	Pyrimidine_metabolism	TYMS
hsa00240	Pyrimidine_metabolism	UCK1
hsa00240	Pyrimidine_metabolism	UCK2
hsa00240	Pyrimidine_metabolism	UCKL1
hsa00240	Pyrimidine_metabolism	UMPS
hsa00240	Pyrimidine_metabolism	UPB1
hsa00240	Pyrimidine_metabolism	UPP1
hsa00240	Pyrimidine_metabolism	UPP2
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	ABAT
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	ADSL
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	ADSS
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	ADSSL1
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	AGXT
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	AGXT2
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	ALDH4A1
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	ALDH5A1
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	ASL
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	ASNS
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	ASPA
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	ASRGL1
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	ASS1
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	CAD
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	CPS1
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	DDO
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	FOLH1
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	GAD1
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	GAD2
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	GFPT1
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	GFPT2
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	GLS
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	GLS2
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	GLUD1
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	GLUL
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	GOT1
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	GOT2
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	GPT
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	GPT2
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	IL4I1
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	NAT8L
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	NIT2
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	PPAT
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	RIMKLA
hsa00250	Alanine,_aspartate_and_glutamate_metabolism	RIMKLB
hsa00260	Glycine,_serine_and_threonine_metabolism	AGXT
hsa00260	Glycine,_serine_and_threonine_metabolism	AGXT2
hsa00260	Glycine,_serine_and_threonine_metabolism	ALAS1
hsa00260	Glycine,_serine_and_threonine_metabolism	ALDH7A1
hsa00260	Glycine,_serine_and_threonine_metabolism	AMT
hsa00260	Glycine,_serine_and_threonine_metabolism	AOC2
hsa00260	Glycine,_serine_and_threonine_metabolism	AOC3
hsa00260	Glycine,_serine_and_threonine_metabolism	BHMT
hsa00260	Glycine,_serine_and_threonine_metabolism	BPGM
hsa00260	Glycine,_serine_and_threonine_metabolism	CBS
hsa00260	Glycine,_serine_and_threonine_metabolism	CHDH
hsa00260	Glycine,_serine_and_threonine_metabolism	CTH
hsa00260	Glycine,_serine_and_threonine_metabolism	DAO
hsa00260	Glycine,_serine_and_threonine_metabolism	DLD
hsa00260	Glycine,_serine_and_threonine_metabolism	DMGDH
hsa00260	Glycine,_serine_and_threonine_metabolism	GAMT
hsa00260	Glycine,_serine_and_threonine_metabolism	GATM
hsa00260	Glycine,_serine_and_threonine_metabolism	GCAT
hsa00260	Glycine,_serine_and_threonine_metabolism	GCSH
hsa00260	Glycine,_serine_and_threonine_metabolism	GLDC
hsa00260	Glycine,_serine_and_threonine_metabolism	GLYCTK
hsa00260	Glycine,_serine_and_threonine_metabolism	GNMT
hsa00260	Glycine,_serine_and_threonine_metabolism	GRHPR
hsa00260	Glycine,_serine_and_threonine_metabolism	PGAM1
hsa00260	Glycine,_serine_and_threonine_metabolism	PGAM2
hsa00260	Glycine,_serine_and_threonine_metabolism	PHGDH
hsa00260	Glycine,_serine_and_threonine_metabolism	PIPOX
hsa00260	Glycine,_serine_and_threonine_metabolism	PSAT1
hsa00260	Glycine,_serine_and_threonine_metabolism	PSPH
hsa00260	Glycine,_serine_and_threonine_metabolism	SARDH
hsa00260	Glycine,_serine_and_threonine_metabolism	SDS
hsa00260	Glycine,_serine_and_threonine_metabolism	SDSL
hsa00260	Glycine,_serine_and_threonine_metabolism	SHMT1
hsa00260	Glycine,_serine_and_threonine_metabolism	SHMT2
hsa00260	Glycine,_serine_and_threonine_metabolism	SRR
hsa00270	Cysteine_and_methionine_metabolism	ADI1
hsa00270	Cysteine_and_methionine_metabolism	AGXT2
hsa00270	Cysteine_and_methionine_metabolism	AHCY
hsa00270	Cysteine_and_methionine_metabolism	AHCYL1
hsa00270	Cysteine_and_methionine_metabolism	AHCYL2
hsa00270	Cysteine_and_methionine_metabolism	AMD1
hsa00270	Cysteine_and_methionine_metabolism	APIP
hsa00270	Cysteine_and_methionine_metabolism	BCAT1
hsa00270	Cysteine_and_methionine_metabolism	BCAT2
hsa00270	Cysteine_and_methionine_metabolism	BHMT
hsa00270	Cysteine_and_methionine_metabolism	BHMT2
hsa00270	Cysteine_and_methionine_metabolism	CBS
hsa00270	Cysteine_and_methionine_metabolism	CCBL1
hsa00270	Cysteine_and_methionine_metabolism	CCBL2
hsa00270	Cysteine_and_methionine_metabolism	CDO1
hsa00270	Cysteine_and_methionine_metabolism	CTH
hsa00270	Cysteine_and_methionine_metabolism	DNMT1
hsa00270	Cysteine_and_methionine_metabolism	DNMT3A
hsa00270	Cysteine_and_methionine_metabolism	DNMT3B
hsa00270	Cysteine_and_methionine_metabolism	ENOPH1
hsa00270	Cysteine_and_methionine_metabolism	GCLC
hsa00270	Cysteine_and_methionine_metabolism	GCLM
hsa00270	Cysteine_and_methionine_metabolism	GOT1
hsa00270	Cysteine_and_methionine_metabolism	GOT2
hsa00270	Cysteine_and_methionine_metabolism	GSS
hsa00270	Cysteine_and_methionine_metabolism	IL4I1
hsa00270	Cysteine_and_methionine_metabolism	LDHA
hsa00270	Cysteine_and_methionine_metabolism	LDHAL6A
hsa00270	Cysteine_and_methionine_metabolism	LDHAL6B
hsa00270	Cysteine_and_methionine_metabolism	LDHB
hsa00270	Cysteine_and_methionine_metabolism	LDHC
hsa00270	Cysteine_and_methionine_metabolism	MAT1A
hsa00270	Cysteine_and_methionine_metabolism	MAT2A
hsa00270	Cysteine_and_methionine_metabolism	MAT2B
hsa00270	Cysteine_and_methionine_metabolism	MDH1
hsa00270	Cysteine_and_methionine_metabolism	MDH2
hsa00270	Cysteine_and_methionine_metabolism	MPST
hsa00270	Cysteine_and_methionine_metabolism	MRI1
hsa00270	Cysteine_and_methionine_metabolism	MTAP
hsa00270	Cysteine_and_methionine_metabolism	MTR
hsa00270	Cysteine_and_methionine_metabolism	PHGDH
hsa00270	Cysteine_and_methionine_metabolism	PSAT1
hsa00270	Cysteine_and_methionine_metabolism	SDS
hsa00270	Cysteine_and_methionine_metabolism	SDSL
hsa00270	Cysteine_and_methionine_metabolism	SRM
hsa00270	Cysteine_and_methionine_metabolism	TAT
hsa00270	Cysteine_and_methionine_metabolism	TST
hsa00280	Valine,_leucine_and_isoleucine_degradation	AACS
hsa00280	Valine,_leucine_and_isoleucine_degradation	ABAT
hsa00280	Valine,_leucine_and_isoleucine_degradation	ACAA1
hsa00280	Valine,_leucine_and_isoleucine_degradation	ACAA2
hsa00280	Valine,_leucine_and_isoleucine_degradation	ACAD8
hsa00280	Valine,_leucine_and_isoleucine_degradation	ACADM
hsa00280	Valine,_leucine_and_isoleucine_degradation	ACADS
hsa00280	Valine,_leucine_and_isoleucine_degradation	ACADSB
hsa00280	Valine,_leucine_and_isoleucine_degradation	ACAT1
hsa00280	Valine,_leucine_and_isoleucine_degradation	ACAT2
hsa00280	Valine,_leucine_and_isoleucine_degradation	ACSF3
hsa00280	Valine,_leucine_and_isoleucine_degradation	AGXT2
hsa00280	Valine,_leucine_and_isoleucine_degradation	ALDH1B1
hsa00280	Valine,_leucine_and_isoleucine_degradation	ALDH2
hsa00280	Valine,_leucine_and_isoleucine_degradation	ALDH3A2
hsa00280	Valine,_leucine_and_isoleucine_degradation	ALDH6A1
hsa00280	Valine,_leucine_and_isoleucine_degradation	ALDH7A1
hsa00280	Valine,_leucine_and_isoleucine_degradation	ALDH9A1
hsa00280	Valine,_leucine_and_isoleucine_degradation	AOX1
hsa00280	Valine,_leucine_and_isoleucine_degradation	AUH
hsa00280	Valine,_leucine_and_isoleucine_degradation	BCAT1
hsa00280	Valine,_leucine_and_isoleucine_degradation	BCAT2
hsa00280	Valine,_leucine_and_isoleucine_degradation	BCKDHA
hsa00280	Valine,_leucine_and_isoleucine_degradation	BCKDHB
hsa00280	Valine,_leucine_and_isoleucine_degradation	DBT
hsa00280	Valine,_leucine_and_isoleucine_degradation	DLD
hsa00280	Valine,_leucine_and_isoleucine_degradation	ECHS1
hsa00280	Valine,_leucine_and_isoleucine_degradation	EHHADH
hsa00280	Valine,_leucine_and_isoleucine_degradation	HADH
hsa00280	Valine,_leucine_and_isoleucine_degradation	HADHA
hsa00280	Valine,_leucine_and_isoleucine_degradation	HADHB
hsa00280	Valine,_leucine_and_isoleucine_degradation	HIBADH
hsa00280	Valine,_leucine_and_isoleucine_degradation	HIBCH
hsa00280	Valine,_leucine_and_isoleucine_degradation	HMGCL
hsa00280	Valine,_leucine_and_isoleucine_degradation	HMGCLL1
hsa00280	Valine,_leucine_and_isoleucine_degradation	HMGCS1
hsa00280	Valine,_leucine_and_isoleucine_degradation	HMGCS2
hsa00280	Valine,_leucine_and_isoleucine_degradation	IL4I1
hsa00280	Valine,_leucine_and_isoleucine_degradation	IVD
hsa00280	Valine,_leucine_and_isoleucine_degradation	MCCC1
hsa00280	Valine,_leucine_and_isoleucine_degradation	MCCC2
hsa00280	Valine,_leucine_and_isoleucine_degradation	MCEE
hsa00280	Valine,_leucine_and_isoleucine_degradation	MUT
hsa00280	Valine,_leucine_and_isoleucine_degradation	OXCT1
hsa00280	Valine,_leucine_and_isoleucine_degradation	OXCT2
hsa00280	Valine,_leucine_and_isoleucine_degradation	PCCA
hsa00280	Valine,_leucine_and_isoleucine_degradation	PCCB
hsa00290	Valine,_leucine_and_isoleucine_biosynthesis	BCAT1
hsa00290	Valine,_leucine_and_isoleucine_biosynthesis	BCAT2
hsa00290	Valine,_leucine_and_isoleucine_biosynthesis	SDS
hsa00290	Valine,_leucine_and_isoleucine_biosynthesis	SDSL
hsa00310	Lysine_degradation	AADAT
hsa00310	Lysine_degradation	AASS
hsa00310	Lysine_degradation	ACAT1
hsa00310	Lysine_degradation	ACAT2
hsa00310	Lysine_degradation	ALDH1B1
hsa00310	Lysine_degradation	ALDH2
hsa00310	Lysine_degradation	ALDH3A2
hsa00310	Lysine_degradation	ALDH7A1
hsa00310	Lysine_degradation	ALDH9A1
hsa00310	Lysine_degradation	ASH1L
hsa00310	Lysine_degradation	BBOX1
hsa00310	Lysine_degradation	CAMKMT
hsa00310	Lysine_degradation	COLGALT1
hsa00310	Lysine_degradation	COLGALT2
hsa00310	Lysine_degradation	DHTKD1
hsa00310	Lysine_degradation	DLD
hsa00310	Lysine_degradation	DLST
hsa00310	Lysine_degradation	DOT1L
hsa00310	Lysine_degradation	ECHS1
hsa00310	Lysine_degradation	EHHADH
hsa00310	Lysine_degradation	EHMT1
hsa00310	Lysine_degradation	EHMT2
hsa00310	Lysine_degradation	EZH1
hsa00310	Lysine_degradation	EZH2
hsa00310	Lysine_degradation	GCDH
hsa00310	Lysine_degradation	HADH
hsa00310	Lysine_degradation	HADHA
hsa00310	Lysine_degradation	HYKK
hsa00310	Lysine_degradation	KMT2A
hsa00310	Lysine_degradation	KMT2B
hsa00310	Lysine_degradation	KMT2C
hsa00310	Lysine_degradation	KMT2D
hsa00310	Lysine_degradation	KMT2E
hsa00310	Lysine_degradation	NSD1
hsa00310	Lysine_degradation	PHYKPL
hsa00310	Lysine_degradation	PIPOX
hsa00310	Lysine_degradation	PLOD1
hsa00310	Lysine_degradation	PLOD2
hsa00310	Lysine_degradation	PLOD3
hsa00310	Lysine_degradation	PRDM2
hsa00310	Lysine_degradation	PRDM6
hsa00310	Lysine_degradation	PRDM7
hsa00310	Lysine_degradation	PRDM9
hsa00310	Lysine_degradation	SETD1A
hsa00310	Lysine_degradation	SETD1B
hsa00310	Lysine_degradation	SETD2
hsa00310	Lysine_degradation	SETD7
hsa00310	Lysine_degradation	SETD8
hsa00310	Lysine_degradation	SETDB1
hsa00310	Lysine_degradation	SETDB2
hsa00310	Lysine_degradation	SETMAR
hsa00310	Lysine_degradation	SMYD1
hsa00310	Lysine_degradation	SMYD2
hsa00310	Lysine_degradation	SMYD3
hsa00310	Lysine_degradation	SUV39H2
hsa00310	Lysine_degradation	SUV420H1
hsa00310	Lysine_degradation	SUV420H2
hsa00310	Lysine_degradation	WHSC1
hsa00310	Lysine_degradation	WHSC1L1
hsa00330	Arginine_and_proline_metabolism	ADC
hsa00330	Arginine_and_proline_metabolism	AGMAT
hsa00330	Arginine_and_proline_metabolism	ALDH18A1
hsa00330	Arginine_and_proline_metabolism	ALDH1B1
hsa00330	Arginine_and_proline_metabolism	ALDH2
hsa00330	Arginine_and_proline_metabolism	ALDH3A2
hsa00330	Arginine_and_proline_metabolism	ALDH4A1
hsa00330	Arginine_and_proline_metabolism	ALDH7A1
hsa00330	Arginine_and_proline_metabolism	ALDH9A1
hsa00330	Arginine_and_proline_metabolism	AMD1
hsa00330	Arginine_and_proline_metabolism	AOC1
hsa00330	Arginine_and_proline_metabolism	ARG1
hsa00330	Arginine_and_proline_metabolism	ARG2
hsa00330	Arginine_and_proline_metabolism	CARNS1
hsa00330	Arginine_and_proline_metabolism	CKB
hsa00330	Arginine_and_proline_metabolism	CKM
hsa00330	Arginine_and_proline_metabolism	CKMT1A
hsa00330	Arginine_and_proline_metabolism	CKMT1B
hsa00330	Arginine_and_proline_metabolism	CKMT2
hsa00330	Arginine_and_proline_metabolism	CNDP1
hsa00330	Arginine_and_proline_metabolism	CNDP2
hsa00330	Arginine_and_proline_metabolism	DAO
hsa00330	Arginine_and_proline_metabolism	GAMT
hsa00330	Arginine_and_proline_metabolism	GATM
hsa00330	Arginine_and_proline_metabolism	GOT1
hsa00330	Arginine_and_proline_metabolism	GOT2
hsa00330	Arginine_and_proline_metabolism	HOGA1
hsa00330	Arginine_and_proline_metabolism	L3HYPDH
hsa00330	Arginine_and_proline_metabolism	LAP3
hsa00330	Arginine_and_proline_metabolism	NOS1
hsa00330	Arginine_and_proline_metabolism	NOS2
hsa00330	Arginine_and_proline_metabolism	NOS3
hsa00330	Arginine_and_proline_metabolism	OAT
hsa00330	Arginine_and_proline_metabolism	ODC1
hsa00330	Arginine_and_proline_metabolism	P4HA1
hsa00330	Arginine_and_proline_metabolism	P4HA2
hsa00330	Arginine_and_proline_metabolism	P4HA3
hsa00330	Arginine_and_proline_metabolism	PRODH
hsa00330	Arginine_and_proline_metabolism	PRODH2
hsa00330	Arginine_and_proline_metabolism	PYCR1
hsa00330	Arginine_and_proline_metabolism	PYCR2
hsa00330	Arginine_and_proline_metabolism	PYCRL
hsa00330	Arginine_and_proline_metabolism	SAT2
hsa00330	Arginine_and_proline_metabolism	SMOX
hsa00330	Arginine_and_proline_metabolism	SRM
hsa00340	Histidine_metabolism	ALDH1A3
hsa00340	Histidine_metabolism	ALDH1B1
hsa00340	Histidine_metabolism	ALDH2
hsa00340	Histidine_metabolism	ALDH3A1
hsa00340	Histidine_metabolism	ALDH3A2
hsa00340	Histidine_metabolism	ALDH3B1
hsa00340	Histidine_metabolism	ALDH3B2
hsa00340	Histidine_metabolism	ALDH7A1
hsa00340	Histidine_metabolism	ALDH9A1
hsa00340	Histidine_metabolism	AMDHD1
hsa00340	Histidine_metabolism	AOC1
hsa00340	Histidine_metabolism	ASPA
hsa00340	Histidine_metabolism	C9orf41
hsa00340	Histidine_metabolism	CARNS1
hsa00340	Histidine_metabolism	CNDP1
