Id	Annotation	FunctionName
hsa03008	RPP40	Ribosome_biogenesis_in_eukaryotes
hsa03008	RRP7A	Ribosome_biogenesis_in_eukaryotes
hsa03008	SBDS	Ribosome_biogenesis_in_eukaryotes
hsa03008	SPATA5	Ribosome_biogenesis_in_eukaryotes
hsa03008	TAF9	Ribosome_biogenesis_in_eukaryotes
hsa03008	TBL3	Ribosome_biogenesis_in_eukaryotes
hsa03008	TCOF1	Ribosome_biogenesis_in_eukaryotes
hsa03008	UTP14C	Ribosome_biogenesis_in_eukaryotes
hsa03008	UTP15	Ribosome_biogenesis_in_eukaryotes
hsa03008	UTP18	Ribosome_biogenesis_in_eukaryotes
hsa03008	UTP6	Ribosome_biogenesis_in_eukaryotes
hsa03008	WDR3	Ribosome_biogenesis_in_eukaryotes
hsa03008	WDR36	Ribosome_biogenesis_in_eukaryotes
hsa03008	WDR43	Ribosome_biogenesis_in_eukaryotes
hsa03008	WDR75	Ribosome_biogenesis_in_eukaryotes
hsa03008	XPO1	Ribosome_biogenesis_in_eukaryotes
hsa03008	XRN1	Ribosome_biogenesis_in_eukaryotes
hsa03008	XRN2	Ribosome_biogenesis_in_eukaryotes
hsa03009	AAMP	Ribosome_biogenesis
hsa03009	ABCE1	Ribosome_biogenesis
hsa03009	ABCF2	Ribosome_biogenesis
hsa03009	ABT1	Ribosome_biogenesis
hsa03009	ATP8A1	Ribosome_biogenesis
hsa03009	ATP8A2	Ribosome_biogenesis
hsa03009	BCCIP	Ribosome_biogenesis
hsa03009	BMS1	Ribosome_biogenesis
hsa03009	BRIX1	Ribosome_biogenesis
hsa03009	BYSL	Ribosome_biogenesis
hsa03009	C7orf60	Ribosome_biogenesis
hsa03009	CCDC86	Ribosome_biogenesis
hsa03009	CEBPZ	Ribosome_biogenesis
hsa03009	CIRH1A	Ribosome_biogenesis
hsa03009	CMSS1	Ribosome_biogenesis
hsa03009	CSNK2A1	Ribosome_biogenesis
hsa03009	CSNK2A2	Ribosome_biogenesis
hsa03009	CSNK2A3	Ribosome_biogenesis
hsa03009	CSNK2B	Ribosome_biogenesis
hsa03009	DBR1	Ribosome_biogenesis
hsa03009	DCAF13	Ribosome_biogenesis
hsa03009	DDX10	Ribosome_biogenesis
hsa03009	DDX18	Ribosome_biogenesis
hsa03009	DDX21	Ribosome_biogenesis
hsa03009	DDX24	Ribosome_biogenesis
hsa03009	DDX27	Ribosome_biogenesis
hsa03009	DDX28	Ribosome_biogenesis
hsa03009	DDX31	Ribosome_biogenesis
hsa03009	DDX47	Ribosome_biogenesis
hsa03009	DDX49	Ribosome_biogenesis
hsa03009	DDX5	Ribosome_biogenesis
hsa03009	DDX51	Ribosome_biogenesis
hsa03009	DDX54	Ribosome_biogenesis
hsa03009	DDX55	Ribosome_biogenesis
hsa03009	DDX56	Ribosome_biogenesis
hsa03009	DHX15	Ribosome_biogenesis
hsa03009	DHX33	Ribosome_biogenesis
hsa03009	DHX37	Ribosome_biogenesis
hsa03009	DIEXF	Ribosome_biogenesis
hsa03009	DIMT1	Ribosome_biogenesis
hsa03009	DNAJC21	Ribosome_biogenesis
hsa03009	DROSHA	Ribosome_biogenesis
hsa03009	DUSP12	Ribosome_biogenesis
hsa03009	DXO	Ribosome_biogenesis
hsa03009	EBNA1BP2	Ribosome_biogenesis
hsa03009	EFTUD1	Ribosome_biogenesis
hsa03009	EIF3J	Ribosome_biogenesis
hsa03009	EIF4A3	Ribosome_biogenesis
hsa03009	EIF6	Ribosome_biogenesis
hsa03009	EMG1	Ribosome_biogenesis
hsa03009	ERAL1	Ribosome_biogenesis
hsa03009	FBL	Ribosome_biogenesis
hsa03009	FBLL1	Ribosome_biogenesis
hsa03009	FCF1	Ribosome_biogenesis
hsa03009	FTSJ2	Ribosome_biogenesis
hsa03009	FTSJ3	Ribosome_biogenesis
hsa03009	GAR1	Ribosome_biogenesis
hsa03009	GLTSCR2	Ribosome_biogenesis
hsa03009	GNL2	Ribosome_biogenesis
hsa03009	GNL3	Ribosome_biogenesis
hsa03009	GRWD1	Ribosome_biogenesis
hsa03009	GTPBP4	Ribosome_biogenesis
hsa03009	HEATR1	Ribosome_biogenesis
hsa03009	HSPA1A	Ribosome_biogenesis
hsa03009	HSPA1B	Ribosome_biogenesis
hsa03009	HSPA1L	Ribosome_biogenesis
hsa03009	HSPA2	Ribosome_biogenesis
hsa03009	HSPA6	Ribosome_biogenesis
hsa03009	HSPA8	Ribosome_biogenesis
hsa03009	IGHMBP2	Ribosome_biogenesis
hsa03009	IMP3	Ribosome_biogenesis
hsa03009	IMP4	Ribosome_biogenesis
hsa03009	IPO4	Ribosome_biogenesis
hsa03009	IPO5	Ribosome_biogenesis
hsa03009	IPO7	Ribosome_biogenesis
hsa03009	IPO9	Ribosome_biogenesis
hsa03009	ISG20	Ribosome_biogenesis
hsa03009	ISG20L2	Ribosome_biogenesis
hsa03009	KIAA0020	Ribosome_biogenesis
hsa03009	KPNB1	Ribosome_biogenesis
hsa03009	KRI1	Ribosome_biogenesis
hsa03009	KRR1	Ribosome_biogenesis
hsa03009	LSG1	Ribosome_biogenesis
hsa03009	LTV1	Ribosome_biogenesis
hsa03009	LYAR	Ribosome_biogenesis
hsa03009	MAK16	Ribosome_biogenesis
hsa03009	MDN1	Ribosome_biogenesis
hsa03009	MINA	Ribosome_biogenesis
hsa03009	MPHOSPH10	Ribosome_biogenesis
hsa03009	MRTO4	Ribosome_biogenesis
hsa03009	MTG1	Ribosome_biogenesis
hsa03009	MTG2	Ribosome_biogenesis
hsa03009	NAF1	Ribosome_biogenesis
hsa03009	NAT10	Ribosome_biogenesis
hsa03009	NCL	Ribosome_biogenesis
hsa03009	NGDN	Ribosome_biogenesis
hsa03009	NHP2	Ribosome_biogenesis
hsa03009	NHP2L1	Ribosome_biogenesis
hsa03009	NIFK	Ribosome_biogenesis
hsa03009	NIP7	Ribosome_biogenesis
hsa03009	NLE1	Ribosome_biogenesis
hsa03009	NMD3	Ribosome_biogenesis
hsa03009	NOA1	Ribosome_biogenesis
hsa03009	NOB1	Ribosome_biogenesis
hsa03009	NOC2L	Ribosome_biogenesis
hsa03009	NOC3L	Ribosome_biogenesis
hsa03009	NOC4L	Ribosome_biogenesis
hsa03009	NOL10	Ribosome_biogenesis
hsa03009	NOL6	Ribosome_biogenesis
hsa03009	NOL9	Ribosome_biogenesis
hsa03009	NOP10	Ribosome_biogenesis
hsa03009	NOP14	Ribosome_biogenesis
hsa03009	NOP2	Ribosome_biogenesis
hsa03009	NOP56	Ribosome_biogenesis
hsa03009	NOP58	Ribosome_biogenesis
hsa03009	NOP9	Ribosome_biogenesis
hsa03009	NSA2	Ribosome_biogenesis
hsa03009	NSUN4	Ribosome_biogenesis
hsa03009	NSUN5	Ribosome_biogenesis
hsa03009	NUFIP1	Ribosome_biogenesis
hsa03009	NVL	Ribosome_biogenesis
hsa03009	NXF1	Ribosome_biogenesis
hsa03009	NXT1	Ribosome_biogenesis
hsa03009	PAK1IP1	Ribosome_biogenesis
hsa03009	PDCD11	Ribosome_biogenesis
hsa03009	PDCD2	Ribosome_biogenesis
hsa03009	PDCD2L	Ribosome_biogenesis
hsa03009	PELP1	Ribosome_biogenesis
hsa03009	PES1	Ribosome_biogenesis
hsa03009	PNO1	Ribosome_biogenesis
hsa03009	POP1	Ribosome_biogenesis
hsa03009	POP4	Ribosome_biogenesis
hsa03009	POP5	Ribosome_biogenesis
hsa03009	POP7	Ribosome_biogenesis
hsa03009	PPAN	Ribosome_biogenesis
hsa03009	PWP1	Ribosome_biogenesis
hsa03009	PWP2	Ribosome_biogenesis
hsa03009	RAN	Ribosome_biogenesis
hsa03009	RBM19	Ribosome_biogenesis
hsa03009	RBM28	Ribosome_biogenesis
hsa03009	RBM34	Ribosome_biogenesis
hsa03009	RCL1	Ribosome_biogenesis
hsa03009	REXO1	Ribosome_biogenesis
hsa03009	REXO2	Ribosome_biogenesis
hsa03009	REXO4	Ribosome_biogenesis
hsa03009	RIOK1	Ribosome_biogenesis
hsa03009	RIOK2	Ribosome_biogenesis
hsa03009	RNMTL1	Ribosome_biogenesis
hsa03009	RPF1	Ribosome_biogenesis
hsa03009	RPF2	Ribosome_biogenesis
hsa03009	RPL7A	Ribosome_biogenesis
hsa03009	RPP25	Ribosome_biogenesis
hsa03009	RPP25L	Ribosome_biogenesis
hsa03009	RPP30	Ribosome_biogenesis
hsa03009	RPP38	Ribosome_biogenesis
hsa03009	RPP40	Ribosome_biogenesis
hsa03009	RRP1	Ribosome_biogenesis
hsa03009	RRP12	Ribosome_biogenesis
hsa03009	RRP1B	Ribosome_biogenesis
hsa03009	RRP36	Ribosome_biogenesis
hsa03009	RRP7A	Ribosome_biogenesis
hsa03009	RRP8	Ribosome_biogenesis
hsa03009	RRP9	Ribosome_biogenesis
hsa03009	RRS1	Ribosome_biogenesis
hsa03009	RSL1D1	Ribosome_biogenesis
hsa03009	SBDS	Ribosome_biogenesis
hsa03009	SDAD1	Ribosome_biogenesis
hsa03009	SENP3	Ribosome_biogenesis
hsa03009	SHQ1	Ribosome_biogenesis
hsa03009	SKIV2L2	Ribosome_biogenesis
hsa03009	SPATA5	Ribosome_biogenesis
hsa03009	TAF9	Ribosome_biogenesis
hsa03009	TBL3	Ribosome_biogenesis
hsa03009	TCOF1	Ribosome_biogenesis
hsa03009	TEX10	Ribosome_biogenesis
hsa03009	TFB1M	Ribosome_biogenesis
hsa03009	TMA16	Ribosome_biogenesis
hsa03009	TMED5	Ribosome_biogenesis
hsa03009	TNPO1	Ribosome_biogenesis
hsa03009	TSR1	Ribosome_biogenesis
hsa03009	TSR3	Ribosome_biogenesis
hsa03009	URB1	Ribosome_biogenesis
hsa03009	URB2	Ribosome_biogenesis
hsa03009	UTP11L	Ribosome_biogenesis
hsa03009	UTP14C	Ribosome_biogenesis
hsa03009	UTP15	Ribosome_biogenesis
hsa03009	UTP18	Ribosome_biogenesis
hsa03009	UTP20	Ribosome_biogenesis
hsa03009	UTP23	Ribosome_biogenesis
hsa03009	UTP3	Ribosome_biogenesis
hsa03009	UTP6	Ribosome_biogenesis
hsa03009	WBSCR22	Ribosome_biogenesis
hsa03009	WDR12	Ribosome_biogenesis
hsa03009	WDR18	Ribosome_biogenesis
hsa03009	WDR3	Ribosome_biogenesis
hsa03009	WDR36	Ribosome_biogenesis
hsa03009	WDR43	Ribosome_biogenesis
hsa03009	WDR46	Ribosome_biogenesis
hsa03009	WDR74	Ribosome_biogenesis
hsa03009	WDR75	Ribosome_biogenesis
hsa03009	XPO1	Ribosome_biogenesis
hsa03009	XRN1	Ribosome_biogenesis
hsa03009	XRN2	Ribosome_biogenesis
hsa03009	ZNF593	Ribosome_biogenesis
hsa03009	ZNF622	Ribosome_biogenesis
hsa03010	FAU	Ribosome
hsa03010	MRPL1	Ribosome
hsa03010	MRPL10	Ribosome
hsa03010	MRPL11	Ribosome
hsa03010	MRPL12	Ribosome
hsa03010	MRPL13	Ribosome
hsa03010	MRPL14	Ribosome
hsa03010	MRPL15	Ribosome
hsa03010	MRPL16	Ribosome
hsa03010	MRPL17	Ribosome
hsa03010	MRPL18	Ribosome
hsa03010	MRPL19	Ribosome
hsa03010	MRPL2	Ribosome
hsa03010	MRPL20	Ribosome
hsa03010	MRPL21	Ribosome
hsa03010	MRPL22	Ribosome
hsa03010	MRPL23	Ribosome
hsa03010	MRPL24	Ribosome
hsa03010	MRPL27	Ribosome
hsa03010	MRPL28	Ribosome
hsa03010	MRPL3	Ribosome
hsa03010	MRPL30	Ribosome
hsa03010	MRPL32	Ribosome
hsa03010	MRPL33	Ribosome
hsa03010	MRPL34	Ribosome
hsa03010	MRPL35	Ribosome
hsa03010	MRPL36	Ribosome
hsa03010	MRPL4	Ribosome
hsa03010	MRPL9	Ribosome
hsa03010	MRPS10	Ribosome
hsa03010	MRPS11	Ribosome
hsa03010	MRPS12	Ribosome
hsa03010	MRPS14	Ribosome
hsa03010	MRPS15	Ribosome
hsa03010	MRPS16	Ribosome
hsa03010	MRPS17	Ribosome
hsa03010	MRPS18A	Ribosome
hsa03010	MRPS18C	Ribosome
hsa03010	MRPS2	Ribosome
hsa03010	MRPS5	Ribosome
hsa03010	MRPS6	Ribosome
hsa03010	MRPS7	Ribosome
hsa03010	MRPS9	Ribosome
hsa03010	RPL10A	Ribosome
hsa03010	RPL10L	Ribosome
hsa03010	RPL11	Ribosome
hsa03010	RPL12	Ribosome
hsa03010	RPL13	Ribosome
hsa03010	RPL13A	Ribosome
hsa03010	RPL14	Ribosome
hsa03010	RPL15	Ribosome
hsa03010	RPL17	Ribosome
hsa03010	RPL18	Ribosome
hsa03010	RPL18A	Ribosome
hsa03010	RPL19	Ribosome
hsa03010	RPL21	Ribosome
hsa03010	RPL22	Ribosome
hsa03010	RPL22L1	Ribosome
hsa03010	RPL23	Ribosome
hsa03010	RPL23A	Ribosome
hsa03010	RPL24	Ribosome
hsa03010	RPL26	Ribosome
hsa03010	RPL26L1	Ribosome
hsa03010	RPL27	Ribosome
hsa03010	RPL27A	Ribosome
hsa03010	RPL28	Ribosome
hsa03010	RPL29	Ribosome
hsa03010	RPL3	Ribosome
hsa03010	RPL30	Ribosome
hsa03010	RPL31	Ribosome
hsa03010	RPL32	Ribosome
hsa03010	RPL34	Ribosome
hsa03010	RPL35	Ribosome
hsa03010	RPL35A	Ribosome
hsa03010	RPL36	Ribosome
hsa03010	RPL36AL	Ribosome
hsa03010	RPL37	Ribosome
hsa03010	RPL37A	Ribosome
hsa03010	RPL38	Ribosome
hsa03010	RPL3L	Ribosome
hsa03010	RPL4	Ribosome
hsa03010	RPL41	Ribosome
hsa03010	RPL5	Ribosome
hsa03010	RPL6	Ribosome
hsa03010	RPL7	Ribosome
hsa03010	RPL7A	Ribosome
hsa03010	RPL8	Ribosome
hsa03010	RPL9	Ribosome
hsa03010	RPLP0	Ribosome
hsa03010	RPLP1	Ribosome
hsa03010	RPLP2	Ribosome
hsa03010	RPS10	Ribosome
hsa03010	RPS11	Ribosome
hsa03010	RPS12	Ribosome
hsa03010	RPS13	Ribosome
hsa03010	RPS14	Ribosome
hsa03010	RPS15	Ribosome
hsa03010	RPS15A	Ribosome
hsa03010	RPS16	Ribosome
hsa03010	RPS17L	Ribosome
hsa03010	RPS18	Ribosome
hsa03010	RPS19	Ribosome
hsa03010	RPS2	Ribosome
hsa03010	RPS20	Ribosome
hsa03010	RPS21	Ribosome
hsa03010	RPS23	Ribosome
hsa03010	RPS24	Ribosome
hsa03010	RPS25	Ribosome
hsa03010	RPS26	Ribosome
hsa03010	RPS27	Ribosome
hsa03010	RPS27A	Ribosome
hsa03010	RPS27L	Ribosome
hsa03010	RPS28	Ribosome
hsa03010	RPS29	Ribosome
hsa03010	RPS3	Ribosome
hsa03010	RPS3A	Ribosome
hsa03010	RPS5	Ribosome
hsa03010	RPS6	Ribosome
hsa03010	RPS7	Ribosome
hsa03010	RPS8	Ribosome
hsa03010	RPS9	Ribosome
hsa03010	RPSA	Ribosome
hsa03010	RSL24D1	Ribosome
hsa03010	UBA52	Ribosome
hsa03011	DAP3	Ribosome
hsa03011	FAU	Ribosome
hsa03011	MRPL1	Ribosome
hsa03011	MRPL10	Ribosome
hsa03011	MRPL11	Ribosome
hsa03011	MRPL12	Ribosome
hsa03011	MRPL13	Ribosome
hsa03011	MRPL14	Ribosome
hsa03011	MRPL15	Ribosome
hsa03011	MRPL16	Ribosome
hsa03011	MRPL17	Ribosome
hsa03011	MRPL18	Ribosome
hsa03011	MRPL19	Ribosome
hsa03011	MRPL2	Ribosome
hsa03011	MRPL20	Ribosome
hsa03011	MRPL21	Ribosome
hsa03011	MRPL22	Ribosome
hsa03011	MRPL23	Ribosome
hsa03011	MRPL24	Ribosome
hsa03011	MRPL27	Ribosome
hsa03011	MRPL28	Ribosome
hsa03011	MRPL3	Ribosome
hsa03011	MRPL30	Ribosome
hsa03011	MRPL32	Ribosome
hsa03011	MRPL33	Ribosome
hsa03011	MRPL34	Ribosome
hsa03011	MRPL35	Ribosome
hsa03011	MRPL36	Ribosome
hsa03011	MRPL37	Ribosome
hsa03011	MRPL38	Ribosome
hsa03011	MRPL39	Ribosome
hsa03011	MRPL4	Ribosome
hsa03011	MRPL40	Ribosome
hsa03011	MRPL41	Ribosome
hsa03011	MRPL42	Ribosome
hsa03011	MRPL43	Ribosome
hsa03011	MRPL44	Ribosome
hsa03011	MRPL46	Ribosome
hsa03011	MRPL47	Ribosome
hsa03011	MRPL48	Ribosome
hsa03011	MRPL49	Ribosome
hsa03011	MRPL50	Ribosome
hsa03011	MRPL51	Ribosome
hsa03011	MRPL52	Ribosome
hsa03011	MRPL53	Ribosome
hsa03011	MRPL54	Ribosome
hsa03011	MRPL55	Ribosome
hsa03011	MRPL9	Ribosome
hsa03011	MRPS10	Ribosome
hsa03011	MRPS11	Ribosome
hsa03011	MRPS12	Ribosome
hsa03011	MRPS14	Ribosome
hsa03011	MRPS15	Ribosome
hsa03011	MRPS16	Ribosome
hsa03011	MRPS17	Ribosome
hsa03011	MRPS18A	Ribosome
hsa03011	MRPS18B	Ribosome
hsa03011	MRPS18C	Ribosome
hsa03011	MRPS2	Ribosome
hsa03011	MRPS22	Ribosome
hsa03011	MRPS23	Ribosome
hsa03011	MRPS24	Ribosome
hsa03011	MRPS25	Ribosome
hsa03011	MRPS26	Ribosome
hsa03011	MRPS27	Ribosome
hsa03011	MRPS28	Ribosome
hsa03011	MRPS30	Ribosome
hsa03011	MRPS31	Ribosome
hsa03011	MRPS33	Ribosome
hsa03011	MRPS34	Ribosome
hsa03011	MRPS35	Ribosome
hsa03011	MRPS36	Ribosome
hsa03011	MRPS5	Ribosome
hsa03011	MRPS6	Ribosome
hsa03011	MRPS7	Ribosome
hsa03011	MRPS9	Ribosome
hsa03011	RPL10A	Ribosome
hsa03011	RPL10L	Ribosome
hsa03011	RPL11	Ribosome
hsa03011	RPL12	Ribosome
hsa03011	RPL13	Ribosome
hsa03011	RPL13A	Ribosome
hsa03011	RPL14	Ribosome
hsa03011	RPL15	Ribosome
hsa03011	RPL17	Ribosome
hsa03011	RPL18	Ribosome
hsa03011	RPL18A	Ribosome
hsa03011	RPL19	Ribosome
hsa03011	RPL21	Ribosome
hsa03011	RPL22	Ribosome
hsa03011	RPL22L1	Ribosome
hsa03011	RPL23	Ribosome
hsa03011	RPL23A	Ribosome
hsa03011	RPL24	Ribosome
hsa03011	RPL26	Ribosome
hsa03011	RPL26L1	Ribosome
hsa03011	RPL27	Ribosome
hsa03011	RPL27A	Ribosome
hsa03011	RPL28	Ribosome
hsa03011	RPL29	Ribosome
hsa03011	RPL3	Ribosome
hsa03011	RPL30	Ribosome
hsa03011	RPL31	Ribosome
hsa03011	RPL32	Ribosome
hsa03011	RPL34	Ribosome
hsa03011	RPL35	Ribosome
hsa03011	RPL35A	Ribosome
hsa03011	RPL36	Ribosome
hsa03011	RPL36AL	Ribosome
hsa03011	RPL37	Ribosome
hsa03011	RPL37A	Ribosome
hsa03011	RPL38	Ribosome
hsa03011	RPL3L	Ribosome
hsa03011	RPL4	Ribosome
hsa03011	RPL41	Ribosome
hsa03011	RPL5	Ribosome
hsa03011	RPL6	Ribosome
hsa03011	RPL7	Ribosome
hsa03011	RPL7A	Ribosome
hsa03011	RPL8	Ribosome
hsa03011	RPL9	Ribosome
hsa03011	RPLP0	Ribosome
hsa03011	RPLP1	Ribosome
hsa03011	RPLP2	Ribosome
hsa03011	RPS10	Ribosome
hsa03011	RPS11	Ribosome
hsa03011	RPS12	Ribosome
hsa03011	RPS13	Ribosome
hsa03011	RPS14	Ribosome
hsa03011	RPS15	Ribosome
hsa03011	RPS15A	Ribosome
hsa03011	RPS16	Ribosome
hsa03011	RPS17L	Ribosome
hsa03011	RPS18	Ribosome
hsa03011	RPS19	Ribosome
hsa03011	RPS2	Ribosome
hsa03011	RPS20	Ribosome
hsa03011	RPS21	Ribosome
hsa03011	RPS23	Ribosome
hsa03011	RPS24	Ribosome
hsa03011	RPS25	Ribosome
hsa03011	RPS26	Ribosome
hsa03011	RPS27	Ribosome
hsa03011	RPS27A	Ribosome
hsa03011	RPS27L	Ribosome
hsa03011	RPS28	Ribosome
hsa03011	RPS29	Ribosome
hsa03011	RPS3	Ribosome
hsa03011	RPS3A	Ribosome
hsa03011	RPS5	Ribosome
hsa03011	RPS6	Ribosome
hsa03011	RPS7	Ribosome
hsa03011	RPS8	Ribosome
hsa03011	RPS9	Ribosome
hsa03011	RPSA	Ribosome
hsa03011	RSL24D1	Ribosome
hsa03011	UBA52	Ribosome
hsa03012	ABCF1	Translation_factors
hsa03012	ABCF3	Translation_factors
hsa03012	CLUH	Translation_factors
hsa03012	DHX29	Translation_factors
hsa03012	DNAJC24	Translation_factors
hsa03012	DPH1	Translation_factors
hsa03012	DPH2	Translation_factors
hsa03012	DPH3	Translation_factors
hsa03012	DPH5	Translation_factors
hsa03012	DPH6	Translation_factors
hsa03012	DPH7	Translation_factors
hsa03012	EEF1A1	Translation_factors
hsa03012	EEF1A2	Translation_factors
hsa03012	EEF1B2	Translation_factors
hsa03012	EEF1D	Translation_factors
hsa03012	EEF1G	Translation_factors
hsa03012	EEF2	Translation_factors
hsa03012	EEFSEC	Translation_factors
hsa03012	EIF1	Translation_factors
hsa03012	EIF1B	Translation_factors
hsa03012	EIF2A	Translation_factors
hsa03012	EIF2B1	Translation_factors
hsa03012	EIF2B2	Translation_factors
hsa03012	EIF2B3	Translation_factors
hsa03012	EIF2B4	Translation_factors
hsa03012	EIF2B5	Translation_factors
hsa03012	EIF2D	Translation_factors
hsa03012	EIF2S1	Translation_factors
hsa03012	EIF2S2	Translation_factors
hsa03012	EIF3A	Translation_factors
hsa03012	EIF3B	Translation_factors
hsa03012	EIF3C	Translation_factors
hsa03012	EIF3CL	Translation_factors
hsa03012	EIF3D	Translation_factors
hsa03012	EIF3E	Translation_factors
hsa03012	EIF3F	Translation_factors
hsa03012	EIF3G	Translation_factors
hsa03012	EIF3H	Translation_factors
hsa03012	EIF3I	Translation_factors
hsa03012	EIF3J	Translation_factors
hsa03012	EIF3K	Translation_factors
hsa03012	EIF3L	Translation_factors
hsa03012	EIF3M	Translation_factors
hsa03012	EIF4A1	Translation_factors
hsa03012	EIF4A2	Translation_factors
hsa03012	EIF4A3	Translation_factors
hsa03012	EIF4B	Translation_factors
hsa03012	EIF4E	Translation_factors
hsa03012	EIF4E1B	Translation_factors
hsa03012	EIF4E2	Translation_factors
hsa03012	EIF4G1	Translation_factors
hsa03012	EIF4G2	Translation_factors
hsa03012	EIF4G3	Translation_factors
hsa03012	EIF4H	Translation_factors
hsa03012	EIF5	Translation_factors
hsa03012	EIF5A	Translation_factors
hsa03012	EIF5A2	Translation_factors
hsa03012	EIF5B	Translation_factors
hsa03012	EIF6	Translation_factors
hsa03012	ETF1	Translation_factors
hsa03012	FAM86A	Translation_factors
hsa03012	FAM86B1	Translation_factors
hsa03012	GFM1	Translation_factors
hsa03012	GFM2	Translation_factors
hsa03012	GSPT1	Translation_factors
hsa03012	HEMK1	Translation_factors
hsa03012	ICT1	Translation_factors
hsa03012	IGHMBP2	Translation_factors
hsa03012	METTL10	Translation_factors
hsa03012	METTL21B	Translation_factors
hsa03012	MRRF	Translation_factors
hsa03012	MTERF	Translation_factors
hsa03012	MTERFD1	Translation_factors
hsa03012	MTERFD2	Translation_factors
hsa03012	MTERFD3	Translation_factors
hsa03012	MTIF2	Translation_factors
hsa03012	MTIF3	Translation_factors
hsa03012	MTRF1	Translation_factors
hsa03012	MTRF1L	Translation_factors
hsa03012	N6AMT1	Translation_factors
hsa03012	N6AMT2	Translation_factors
hsa03012	PTRH1	Translation_factors
hsa03012	PTRH2	Translation_factors
hsa03012	SECISBP2	Translation_factors
hsa03012	TBL2	Translation_factors
hsa03012	TRMT112	Translation_factors
hsa03012	TSFM	Translation_factors
hsa03012	TUFM	Translation_factors
hsa03013	AAAS	RNA_transport
hsa03013	ACIN1	RNA_transport
hsa03013	ALYREF	RNA_transport
hsa03013	CASC3	RNA_transport
hsa03013	CLNS1A	RNA_transport
hsa03013	CYFIP2	RNA_transport
hsa03013	DDX20	RNA_transport
hsa03013	DDX39B	RNA_transport
hsa03013	EEF1A1	RNA_transport
hsa03013	EEF1A2	RNA_transport
hsa03013	EIF1	RNA_transport
hsa03013	EIF1B	RNA_transport
hsa03013	EIF2B1	RNA_transport
hsa03013	EIF2B2	RNA_transport
hsa03013	EIF2B3	RNA_transport
hsa03013	EIF2B4	RNA_transport
hsa03013	EIF2B5	RNA_transport
hsa03013	EIF2S1	RNA_transport
hsa03013	EIF2S2	RNA_transport
hsa03013	EIF3A	RNA_transport
hsa03013	EIF3B	RNA_transport
hsa03013	EIF3C	RNA_transport
hsa03013	EIF3CL	RNA_transport
hsa03013	EIF3D	RNA_transport
hsa03013	EIF3E	RNA_transport
hsa03013	EIF3F	RNA_transport
hsa03013	EIF3G	RNA_transport
hsa03013	EIF3H	RNA_transport
hsa03013	EIF3I	RNA_transport
hsa03013	EIF3J	RNA_transport
hsa03013	EIF4A1	RNA_transport
hsa03013	EIF4A2	RNA_transport
hsa03013	EIF4A3	RNA_transport
hsa03013	EIF4B	RNA_transport
hsa03013	EIF4E	RNA_transport
hsa03013	EIF4E1B	RNA_transport
hsa03013	EIF4E2	RNA_transport
hsa03013	EIF4EBP1	RNA_transport
hsa03013	EIF4EBP2	RNA_transport
hsa03013	EIF4EBP3	RNA_transport
hsa03013	EIF4G1	RNA_transport
hsa03013	EIF4G2	RNA_transport
hsa03013	EIF4G3	RNA_transport
hsa03013	EIF5	RNA_transport
hsa03013	EIF5B	RNA_transport
hsa03013	ELAC1	RNA_transport
